,ENSG00000169627.7,ENSG00000223316.1,ENSG00000108255.7,ENSG00000200331.1,ENSG00000200842.1,ENSG00000184164.14,ENSG00000207016.1,ENSG00000200869.1,ENSG00000252002.1,ENSG00000200651.1,ENSG00000275072.1,ENSG00000222352.1,ENSG00000169962.4,ENSG00000222311.1,ENSG00000199319.1,ENSG00000200526.1,ENSG00000181541.5,ENSG00000231396.2,ENSG00000212314.2,ENSG00000222740.1,ENSG00000252450.1,ENSG00000252643.1,ENSG00000200520.1,ENSG00000253006.1,ENSG00000176887.6,ENSG00000222608.1,ENSG00000199337.1,ENSG00000164620.8,ENSG00000166595.11,ENSG00000201148.1,ENSG00000252729.1,ENSG00000202054.1,ENSG00000208038.1,ENSG00000252832.1,ENSG00000265050.1,ENSG00000252011.1,ENSG00000278242.1,ENSG00000252898.1,ENSG00000263020.6,ENSG00000252262.1,ENSG00000109851.6,ENSG00000252847.1,ENSG00000199121.3,ENSG00000199728.1,ENSG00000204010.3,ENSG00000267631.4,ENSG00000252721.1,ENSG00000200873.1,ENSG00000251965.1,ENSG00000215999.2,ENSG00000183128.7,ENSG00000221498.1,ENSG00000182107.6,ENSG00000212237.1,ENSG00000132688.10,ENSG00000202332.1,ENSG00000280921.1,ENSG00000200338.1,ENSG00000238374.1,ENSG00000240997.3,ENSG00000175398.2,ENSG00000212539.2,ENSG00000207058.1,ENSG00000274510.1,ENSG00000207975.1,ENSG00000179292.4,ENSG00000238504.1,ENSG00000252271.1,ENSG00000212545.1,ENSG00000199454.1,ENSG00000222741.1,ENSG00000130385.5,ENSG00000201867.1,ENSG00000229686.1,ENSG00000201943.1,ENSG00000207007.1,ENSG00000253075.1,ENSG00000265005.1,ENSG00000222231.1,ENSG00000239228.3,ENSG00000275089.1,ENSG00000145919.10,ENSG00000251978.1,ENSG00000280934.1,ENSG00000181609.5,ENSG00000240106.2,ENSG00000200047.1,ENSG00000252341.1,ENSG00000131910.4,ENSG00000252816.1,ENSG00000147127.8,ENSG00000277212.1,ENSG00000252934.1,ENSG00000251822.1,ENSG00000223082.1,ENSG00000275291.1,ENSG00000208004.2,ENSG00000167646.13,ENSG00000278321.1,ENSG00000278290.1,ENSG00000252367.1,ENSG00000196944.3,ENSG00000199461.1,ENSG00000201140.1,ENSG00000252230.1,ENSG00000278499.2,ENSG00000200807.1,ENSG00000125084.11,ENSG00000238469.1,ENSG00000202427.1,ENSG00000239152.1,ENSG00000221499.1,ENSG00000173531.15,ENSG00000201241.1,ENSG00000220205.8,ENSG00000276922.1,ENSG00000200728.1,ENSG00000199536.1,ENSG00000200303.1,ENSG00000250844.2,ENSG00000199709.1,ENSG00000229063.2,ENSG00000223091.1,ENSG00000252347.1,ENSG00000222244.1,ENSG00000222452.1,ENSG00000252087.1,ENSG00000274505.1,ENSG00000243011.3,ENSG00000273962.1,ENSG00000168792.4,ENSG00000223200.1,ENSG00000258083.1,ENSG00000222287.1,ENSG00000200169.1,ENSG00000243480.7,ENSG00000236362.7,ENSG00000222920.1,ENSG00000253042.1,ENSG00000222405.1,ENSG00000206954.1,ENSG00000240647.3,ENSG00000274924.1,ENSG00000163114.5,ENSG00000215948.1,ENSG00000241693.2,ENSG00000201095.1,ENSG00000200761.1,ENSG00000197849.5,ENSG00000251164.1,ENSG00000222426.1,ENSG00000212215.1,ENSG00000239390.3,ENSG00000202360.1,ENSG00000215946.3,ENSG00000178732.5,ENSG00000162727.3,ENSG00000274917.1,ENSG00000212172.1,ENSG00000222255.1,ENSG00000092009.10,ENSG00000223168.1,ENSG00000281105.1,ENSG00000251887.2,ENSG00000274686.1,ENSG00000200059.1,ENSG00000278261.1,ENSG00000201121.1,ENSG00000256660.5,ENSG00000252975.1,ENSG00000238410.1,ENSG00000252132.1,ENSG00000149489.8,ENSG00000128617.2,ENSG00000169715.14,ENSG00000253053.1,ENSG00000223046.1,ENSG00000206802.1,ENSG00000248920.2,ENSG00000168806.7,ENSG00000274303.1,ENSG00000207177.1,ENSG00000222096.1,ENSG00000252887.1,ENSG00000263848.1,ENSG00000252377.1,ENSG00000251925.1,ENSG00000252258.1,ENSG00000123584.7,ENSG00000200471.1,ENSG00000199881.1,ENSG00000274978.1,ENSG00000206792.1,ENSG00000252517.1,ENSG00000199836.1,ENSG00000252660.1,ENSG00000252653.1,ENSG00000252512.1,ENSG00000251893.2,ENSG00000200974.1,ENSG00000203896.9,ENSG00000207476.1,ENSG00000252716.1,ENSG00000237110.2,ENSG00000252639.1,ENSG00000207108.1,ENSG00000222346.1,ENSG00000251752.1,ENSG00000120738.7,ENSG00000206914.1,ENSG00000252325.1,ENSG00000277787.1,ENSG00000092850.11,ENSG00000199222.1,ENSG00000252833.1,ENSG00000273631.1,ENSG00000222109.1,ENSG00000207808.1,ENSG00000252371.1,ENSG00000199377.1,ENSG00000252598.1,ENSG00000099960.12,ENSG00000200224.2,ENSG00000129873.6,ENSG00000175946.8,ENSG00000186572.2,ENSG00000202379.1,ENSG00000201919.1,ENSG00000212993.4,ENSG00000222303.1,ENSG00000223018.1,ENSG00000243173.3,ENSG00000253032.1,ENSG00000212497.1,ENSG00000270472.2,ENSG00000211734.3,ENSG00000251719.1,ENSG00000222923.1,ENSG00000200763.1
ENSG00000252258.1,10.0,6.0,13.0,7.0,6.0,10.0,9.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,8.0,6.0,9.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,14.0,7.0,6.0,9.0,11.0,7.0,8.0,6.0,8.0,9.0,6.0,5.0,8.0,7.0,11.0,8.0,12.0,7.0,9.0,7.0,11.0,7.0,7.0,8.0,7.0,6.0,13.0,6.0,11.0,7.0,11.0,8.0,7.0,8.0,8.0,9.0,9.0,7.0,8.0,7.0,8.0,9.0,6.0,6.0,6.0,8.0,6.0,10.0,7.0,8.0,6.0,6.0,7.0,6.0,7.0,7.0,5.0,13.0,6.0,6.0,8.0,11.0,6.0,7.0,9.0,6.0,10.0,7.0,7.0,7.0,6.0,7.0,5.0,10.0,6.0,7.0,5.0,7.0,6.0,8.0,6.0,11.0,6.0,12.0,7.0,7.0,6.0,8.0,10.0,5.0,11.0,6.0,7.0,6.0,7.0,9.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,11.0,7.0,10.0,8.0,8.0,10.0,12.0,7.0,17.0,7.0,6.0,7.0,6.0,9.0,6.0,7.0,7.0,6.0,9.0,10.0,7.0,7.0,7.0,9.0,8.0,9.0,7.0,6.0,6.0,7.0,9.0,8.0,7.0,8.0,13.0,6.0,6.0,6.0,11.0,6.0,8.0,9.0,12.0,11.0,9.0,10.0,6.0,7.0,9.0,12.0,7.0,7.0,7.0,9.0,6.0,7.0,16.0,0.0,9.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,55.0,7.0,8.0,6.0,7.0,10.0,10.0,6.0,8.0,7.0,11.0,6.0,7.0,7.0,10.0,6.0,6.0,8.0,6.0,5.0,6.0,8.0,9.0,9.0,6.0,8.0,11.0,10.0,24.0,7.0,12.0,7.0,7.0,6.0,6.0,7.0,10.0,9.0,6.0,7.0,6.0
ENSG00000123584.7,12.0,10.0,14.0,9.0,9.0,13.0,9.0,8.0,10.0,8.0,8.0,12.0,13.0,8.0,13.0,9.0,13.0,12.0,8.0,9.0,13.0,10.0,9.0,10.0,13.0,9.0,9.0,12.0,13.0,10.0,10.0,11.0,10.0,9.0,10.0,8.0,10.0,10.0,13.0,9.0,14.0,10.0,11.0,12.0,13.0,12.0,9.0,10.0,13.0,8.0,14.0,9.0,11.0,9.0,15.0,9.0,12.0,10.0,7.0,10.0,13.0,9.0,11.0,11.0,11.0,15.0,10.0,9.0,10.0,9.0,14.0,14.0,10.0,11.0,11.0,11.0,10.0,8.0,10.0,10.0,9.0,14.0,10.0,7.0,11.0,10.0,13.0,12.0,13.0,9.0,11.0,9.0,8.0,9.0,8.0,9.0,9.0,14.0,9.0,9.0,11.0,12.0,9.0,12.0,10.0,12.0,9.0,12.0,11.0,9.0,9.0,8.0,14.0,10.0,14.0,8.0,10.0,11.0,9.0,12.0,9.0,10.0,11.0,9.0,10.0,13.0,10.0,10.0,10.0,15.0,13.0,10.0,11.0,10.0,9.0,13.0,13.0,9.0,10.0,9.0,9.0,11.0,8.0,11.0,8.0,10.0,9.0,12.0,11.0,13.0,10.0,9.0,10.0,11.0,10.0,12.0,11.0,10.0,9.0,9.0,14.0,11.0,8.0,10.0,11.0,9.0,9.0,8.0,13.0,9.0,10.0,9.0,12.0,11.0,13.0,10.0,9.0,10.0,12.0,12.0,10.0,12.0,9.0,10.0,9.0,10.0,11.0,9.0,0.0,10.0,9.0,10.0,8.0,9.0,11.0,11.0,10.0,9.0,8.0,9.0,14.0,8.0,15.0,11.0,9.0,9.0,14.0,10.0,14.0,10.0,9.0,9.0,13.0,10.0,8.0,9.0,9.0,10.0,10.0,9.0,10.0,14.0,9.0,14.0,14.0,14.0,10.0,9.0,13.0,8.0,9.0,10.0,11.0,9.0,10.0,12.0,10.0,10.0,9.0
ENSG00000200471.1,8.0,10.0,10.0,35.0,5.0,11.0,7.0,34.0,6.0,5.0,6.0,8.0,10.0,5.0,7.0,5.0,9.0,8.0,30.0,7.0,6.0,20.0,28.0,6.0,11.0,6.0,7.0,9.0,9.0,7.0,22.0,7.0,6.0,12.0,6.0,6.0,7.0,23.0,10.0,6.0,9.0,6.0,7.0,27.0,10.0,8.0,13.0,8.0,6.0,6.0,13.0,6.0,12.0,11.0,10.0,7.0,6.0,10.0,5.0,7.0,8.0,7.0,16.0,8.0,7.0,10.0,6.0,8.0,47.0,7.0,6.0,8.0,5.0,7.0,6.0,50.0,6.0,6.0,6.0,7.0,6.0,10.0,8.0,5.0,10.0,7.0,7.0,7.0,8.0,6.0,10.0,6.0,5.0,7.0,5.0,7.0,6.0,10.0,6.0,10.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,63.0,8.0,7.0,9.0,19.0,9.0,6.0,35.0,30.0,42.0,8.0,7.0,8.0,22.0,13.0,7.0,6.0,7.0,7.0,9.0,7.0,8.0,6.0,9.0,28.0,7.0,10.0,8.0,7.0,6.0,6.0,41.0,6.0,6.0,8.0,6.0,7.0,55.0,7.0,8.0,9.0,7.0,28.0,7.0,8.0,6.0,9.0,10.0,6.0,10.0,27.0,8.0,8.0,6.0,26.0,7.0,7.0,5.0,6.0,12.0,6.0,8.0,20.0,9.0,8.0,9.0,9.0,6.0,29.0,8.0,9.0,7.0,6.0,7.0,9.0,5.0,23.0,6.0,6.0,10.0,0.0,5.0,6.0,6.0,7.0,8.0,7.0,6.0,8.0,6.0,5.0,8.0,13.0,6.0,8.0,5.0,7.0,7.0,6.0,10.0,7.0,30.0,6.0,9.0,7.0,6.0,7.0,6.0,5.0,16.0,7.0,6.0,9.0,39.0,10.0,12.0,10.0,7.0,35.0,10.0,19.0,10.0,7.0,31.0,6.0,7.0,7.0,12.0,6.0,34.0
ENSG00000199881.1,8.0,7.0,11.0,7.0,17.0,10.0,8.0,6.0,9.0,16.0,6.0,7.0,7.0,7.0,9.0,8.0,9.0,9.0,6.0,7.0,10.0,6.0,5.0,7.0,10.0,6.0,6.0,10.0,9.0,6.0,5.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,11.0,8.0,8.0,7.0,7.0,5.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,9.0,11.0,6.0,9.0,5.0,6.0,8.0,6.0,6.0,6.0,9.0,8.0,6.0,5.0,7.0,7.0,6.0,10.0,14.0,8.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,10.0,7.0,5.0,8.0,7.0,7.0,15.0,10.0,7.0,10.0,7.0,8.0,8.0,7.0,6.0,7.0,11.0,7.0,8.0,6.0,8.0,12.0,7.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,9.0,7.0,8.0,5.0,6.0,6.0,5.0,9.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,7.0,6.0,6.0,9.0,12.0,7.0,9.0,7.0,6.0,8.0,7.0,7.0,5.0,6.0,6.0,8.0,9.0,8.0,7.0,6.0,6.0,8.0,5.0,8.0,9.0,6.0,5.0,5.0,8.0,7.0,5.0,6.0,7.0,8.0,7.0,17.0,9.0,10.0,7.0,6.0,8.0,9.0,9.0,9.0,6.0,5.0,9.0,8.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,9.0,5.0,0.0,6.0,14.0,8.0,5.0,14.0,7.0,6.0,5.0,9.0,9.0,8.0,6.0,9.0,7.0,7.0,6.0,7.0,9.0,13.0,6.0,5.0,8.0,11.0,6.0,6.0,6.0,7.0,5.0,6.0,6.0,8.0,6.0,8.0,8.0,9.0,5.0,6.0,9.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0
ENSG00000274978.1,9.0,9.0,9.0,7.0,6.0,11.0,8.0,6.0,6.0,6.0,8.0,7.0,10.0,6.0,8.0,7.0,9.0,11.0,8.0,6.0,6.0,6.0,6.0,7.0,12.0,5.0,8.0,9.0,10.0,8.0,6.0,8.0,5.0,6.0,6.0,5.0,8.0,6.0,10.0,6.0,9.0,6.0,6.0,6.0,10.0,10.0,7.0,6.0,6.0,6.0,8.0,7.0,11.0,6.0,9.0,8.0,6.0,6.0,6.0,8.0,7.0,9.0,5.0,7.0,7.0,11.0,7.0,6.0,7.0,8.0,6.0,10.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,10.0,9.0,9.0,6.0,8.0,8.0,10.0,7.0,6.0,8.0,6.0,9.0,6.0,5.0,8.0,6.0,6.0,6.0,10.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,9.0,9.0,7.0,7.0,7.0,8.0,10.0,7.0,8.0,7.0,7.0,5.0,7.0,11.0,7.0,8.0,6.0,7.0,6.0,8.0,6.0,7.0,7.0,7.0,10.0,6.0,8.0,6.0,9.0,11.0,11.0,8.0,8.0,7.0,6.0,7.0,6.0,9.0,6.0,7.0,7.0,7.0,8.0,10.0,8.0,7.0,7.0,7.0,6.0,10.0,8.0,7.0,9.0,6.0,9.0,9.0,6.0,6.0,9.0,7.0,5.0,5.0,10.0,6.0,7.0,6.0,8.0,10.0,10.0,7.0,7.0,5.0,11.0,10.0,11.0,7.0,6.0,7.0,6.0,9.0,8.0,7.0,10.0,6.0,6.0,0.0,6.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,10.0,8.0,7.0,8.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,9.0,9.0,8.0,7.0,6.0,7.0,7.0,6.0,9.0,8.0,10.0,9.0,9.0,9.0,12.0,6.0,7.0,10.0,7.0,6.0,7.0,6.0,6.0,10.0,7.0,7.0,6.0,7.0
ENSG00000206792.1,8.0,7.0,9.0,6.0,23.0,9.0,8.0,7.0,6.0,18.0,6.0,7.0,8.0,6.0,7.0,9.0,11.0,8.0,5.0,6.0,12.0,8.0,6.0,8.0,11.0,6.0,5.0,7.0,8.0,7.0,6.0,7.0,5.0,7.0,6.0,5.0,8.0,6.0,8.0,7.0,9.0,7.0,6.0,7.0,10.0,9.0,6.0,7.0,7.0,6.0,11.0,6.0,9.0,5.0,9.0,8.0,7.0,9.0,5.0,7.0,9.0,6.0,7.0,8.0,8.0,9.0,5.0,6.0,8.0,6.0,6.0,9.0,9.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,11.0,6.0,6.0,8.0,8.0,7.0,15.0,8.0,7.0,9.0,7.0,7.0,6.0,5.0,6.0,6.0,9.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,10.0,6.0,9.0,6.0,6.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,7.0,9.0,6.0,11.0,7.0,5.0,12.0,9.0,6.0,8.0,6.0,6.0,7.0,5.0,9.0,6.0,7.0,6.0,9.0,8.0,8.0,7.0,6.0,7.0,8.0,5.0,8.0,7.0,6.0,8.0,6.0,9.0,7.0,6.0,5.0,8.0,8.0,5.0,30.0,10.0,11.0,6.0,7.0,8.0,9.0,9.0,7.0,6.0,5.0,8.0,10.0,7.0,9.0,8.0,6.0,6.0,6.0,7.0,6.0,8.0,6.0,14.0,6.0,0.0,7.0,8.0,8.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,9.0,6.0,8.0,6.0,8.0,10.0,10.0,6.0,5.0,8.0,8.0,9.0,6.0,7.0,9.0,6.0,6.0,6.0,9.0,7.0,8.0,8.0,10.0,7.0,6.0,9.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,9.0,6.0
ENSG00000252517.1,8.0,6.0,9.0,7.0,7.0,9.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,6.0,8.0,9.0,6.0,7.0,7.0,6.0,6.0,9.0,9.0,6.0,7.0,8.0,8.0,7.0,6.0,8.0,6.0,7.0,7.0,8.0,6.0,5.0,10.0,6.0,9.0,6.0,6.0,6.0,9.0,7.0,8.0,7.0,5.0,7.0,8.0,7.0,12.0,7.0,9.0,6.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,7.0,6.0,8.0,5.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,10.0,7.0,7.0,7.0,6.0,9.0,7.0,9.0,8.0,8.0,6.0,5.0,7.0,6.0,6.0,6.0,9.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,5.0,6.0,6.0,5.0,10.0,5.0,8.0,7.0,6.0,7.0,6.0,9.0,6.0,9.0,6.0,7.0,8.0,11.0,7.0,5.0,6.0,6.0,8.0,7.0,9.0,6.0,7.0,10.0,10.0,5.0,8.0,7.0,6.0,9.0,7.0,8.0,7.0,6.0,7.0,8.0,10.0,10.0,6.0,6.0,6.0,8.0,4.0,9.0,8.0,7.0,7.0,6.0,9.0,7.0,7.0,5.0,5.0,6.0,7.0,7.0,9.0,7.0,7.0,6.0,8.0,9.0,8.0,8.0,6.0,5.0,9.0,10.0,7.0,6.0,7.0,7.0,7.0,6.0,8.0,6.0,9.0,7.0,8.0,7.0,7.0,0.0,7.0,8.0,8.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,9.0,8.0,9.0,7.0,7.0,5.0,6.0,7.0,5.0,9.0,6.0,8.0,10.0,9.0,5.0,6.0,9.0,6.0,7.0,6.0,7.0,6.0,5.0,7.0,5.0,8.0,7.0
ENSG00000199836.1,10.0,7.0,14.0,8.0,9.0,14.0,10.0,11.0,7.0,7.0,6.0,7.0,11.0,7.0,11.0,6.0,9.0,10.0,6.0,7.0,7.0,6.0,6.0,9.0,9.0,6.0,6.0,12.0,11.0,6.0,7.0,6.0,6.0,5.0,9.0,6.0,7.0,8.0,14.0,6.0,10.0,7.0,10.0,6.0,14.0,9.0,5.0,6.0,5.0,7.0,14.0,7.0,9.0,6.0,12.0,7.0,10.0,25.0,6.0,13.0,9.0,7.0,8.0,14.0,6.0,11.0,9.0,10.0,8.0,7.0,5.0,14.0,6.0,6.0,7.0,8.0,9.0,7.0,7.0,10.0,5.0,11.0,7.0,7.0,9.0,14.0,9.0,6.0,9.0,5.0,10.0,6.0,6.0,6.0,7.0,8.0,6.0,14.0,7.0,5.0,8.0,12.0,7.0,7.0,7.0,9.0,33.0,9.0,6.0,8.0,8.0,7.0,10.0,6.0,10.0,8.0,6.0,7.0,8.0,10.0,7.0,10.0,8.0,7.0,6.0,8.0,7.0,9.0,7.0,7.0,14.0,7.0,8.0,6.0,6.0,11.0,11.0,6.0,7.0,7.0,6.0,9.0,8.0,9.0,7.0,14.0,6.0,8.0,8.0,11.0,8.0,8.0,8.0,8.0,8.0,12.0,10.0,8.0,31.0,8.0,10.0,9.0,7.0,6.0,14.0,7.0,9.0,8.0,9.0,8.0,6.0,7.0,10.0,11.0,10.0,7.0,7.0,6.0,10.0,12.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,11.0,8.0,5.0,6.0,8.0,7.0,0.0,7.0,9.0,6.0,8.0,7.0,12.0,6.0,9.0,9.0,7.0,7.0,6.0,6.0,11.0,7.0,7.0,8.0,12.0,7.0,7.0,7.0,8.0,7.0,12.0,6.0,7.0,10.0,8.0,10.0,9.0,12.0,8.0,7.0,10.0,6.0,6.0,10.0,7.0,8.0,8.0,8.0,5.0,6.0,8.0
ENSG00000252660.1,11.0,7.0,9.0,6.0,9.0,9.0,7.0,6.0,5.0,12.0,6.0,8.0,11.0,6.0,7.0,12.0,9.0,9.0,6.0,5.0,30.0,8.0,7.0,8.0,11.0,6.0,6.0,11.0,9.0,6.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,7.0,9.0,6.0,10.0,7.0,7.0,6.0,10.0,8.0,7.0,6.0,6.0,7.0,8.0,6.0,8.0,7.0,10.0,32.0,9.0,6.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,11.0,6.0,6.0,5.0,6.0,6.0,9.0,61.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,6.0,10.0,7.0,6.0,9.0,6.0,7.0,8.0,9.0,6.0,10.0,6.0,8.0,6.0,6.0,8.0,6.0,10.0,7.0,6.0,7.0,7.0,70.0,9.0,6.0,9.0,6.0,10.0,7.0,6.0,6.0,7.0,12.0,7.0,9.0,8.0,6.0,6.0,5.0,9.0,8.0,9.0,7.0,6.0,5.0,8.0,7.0,9.0,7.0,8.0,10.0,6.0,9.0,6.0,7.0,10.0,13.0,5.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,10.0,10.0,6.0,6.0,10.0,7.0,5.0,9.0,8.0,8.0,6.0,5.0,8.0,9.0,8.0,6.0,7.0,16.0,8.0,11.0,10.0,34.0,7.0,5.0,9.0,11.0,9.0,8.0,5.0,7.0,9.0,9.0,9.0,6.0,6.0,5.0,6.0,7.0,6.0,7.0,11.0,7.0,14.0,8.0,8.0,8.0,7.0,0.0,6.0,6.0,6.0,7.0,9.0,6.0,7.0,10.0,7.0,49.0,6.0,7.0,9.0,51.0,6.0,6.0,8.0,52.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,9.0,12.0,9.0,6.0,5.0,9.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0
ENSG00000252653.1,8.0,6.0,10.0,6.0,6.0,9.0,6.0,6.0,32.0,6.0,6.0,8.0,9.0,6.0,10.0,7.0,9.0,11.0,5.0,22.0,7.0,9.0,6.0,8.0,9.0,16.0,46.0,10.0,10.0,33.0,6.0,31.0,6.0,6.0,6.0,5.0,11.0,6.0,10.0,20.0,9.0,7.0,7.0,6.0,10.0,8.0,6.0,38.0,20.0,6.0,9.0,6.0,9.0,9.0,11.0,6.0,7.0,7.0,5.0,8.0,10.0,6.0,7.0,7.0,7.0,10.0,7.0,8.0,7.0,36.0,38.0,11.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,8.0,5.0,11.0,18.0,6.0,8.0,6.0,8.0,6.0,8.0,20.0,9.0,7.0,6.0,11.0,6.0,8.0,5.0,10.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,9.0,9.0,6.0,10.0,6.0,10.0,6.0,12.0,5.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,6.0,40.0,8.0,6.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,6.0,9.0,9.0,28.0,8.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,10.0,9.0,11.0,6.0,6.0,7.0,8.0,5.0,8.0,9.0,8.0,6.0,6.0,9.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,11.0,5.0,6.0,5.0,11.0,9.0,9.0,8.0,27.0,6.0,8.0,10.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,6.0,10.0,6.0,7.0,6.0,5.0,8.0,9.0,6.0,0.0,34.0,6.0,5.0,9.0,6.0,7.0,7.0,5.0,6.0,11.0,8.0,9.0,6.0,6.0,7.0,9.0,6.0,22.0,5.0,6.0,8.0,7.0,8.0,15.0,10.0,6.0,10.0,8.0,10.0,6.0,6.0,10.0,5.0,9.0,7.0,6.0,16.0,6.0,9.0,6.0,7.0,6.0
ENSG00000252512.1,7.0,6.0,11.0,5.0,8.0,9.0,7.0,7.0,28.0,7.0,7.0,8.0,9.0,5.0,8.0,6.0,9.0,9.0,6.0,20.0,7.0,7.0,5.0,9.0,10.0,26.0,44.0,8.0,9.0,39.0,6.0,27.0,6.0,6.0,5.0,6.0,11.0,7.0,10.0,26.0,8.0,7.0,8.0,5.0,9.0,8.0,6.0,52.0,14.0,5.0,9.0,6.0,9.0,24.0,10.0,5.0,8.0,7.0,6.0,8.0,11.0,7.0,7.0,7.0,6.0,10.0,6.0,6.0,5.0,38.0,37.0,10.0,6.0,6.0,6.0,8.0,7.0,5.0,8.0,8.0,5.0,11.0,13.0,5.0,8.0,7.0,7.0,7.0,10.0,15.0,9.0,7.0,7.0,8.0,5.0,6.0,6.0,9.0,5.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,10.0,7.0,5.0,10.0,6.0,9.0,5.0,12.0,8.0,7.0,6.0,5.0,9.0,7.0,8.0,6.0,5.0,40.0,7.0,7.0,7.0,7.0,8.0,9.0,5.0,9.0,6.0,7.0,9.0,9.0,25.0,7.0,6.0,7.0,7.0,5.0,8.0,6.0,7.0,5.0,8.0,10.0,8.0,6.0,5.0,7.0,8.0,5.0,10.0,10.0,6.0,6.0,5.0,10.0,8.0,5.0,5.0,7.0,7.0,8.0,6.0,11.0,5.0,7.0,6.0,10.0,12.0,7.0,8.0,24.0,6.0,9.0,10.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,7.0,9.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0,34.0,0.0,6.0,6.0,8.0,5.0,7.0,8.0,7.0,6.0,19.0,8.0,10.0,6.0,5.0,7.0,9.0,5.0,22.0,7.0,5.0,9.0,6.0,8.0,12.0,10.0,6.0,9.0,11.0,8.0,7.0,6.0,10.0,5.0,9.0,8.0,6.0,20.0,7.0,8.0,7.0,9.0,5.0
